text,label
Sepertinyaaaa tidakkkkkk ???? ? Yang Kutahu Cinta Itu Indah by Afgan ? https://path.com/p/2yHp3I ,-1
Bukan sabar lagi tapi sabar bgt!  Kayak tai taian????? ???????? ? Sabar by Afgan (with ambar) ? https://path.com/p/2O2bg8 ,-1
afgan kata yg penting bakal isterinya jaga penampilan dn plg penting solehah... good3. http://www.wowkeren.com/berita/tampil/00067823.html ? ..@MY_Afgan @ALLABOUTAFGAN,1
"Afgan ... ""@evyzra: Dia, dia, dia~ ""@kristwianto: Jakarta cerah? Dia ada di Jakarta. Kayaknya gitu.""""",1
@afgansyah_reza ... http://www.wowkeren.com/berita/tampil/00067822.html ? sy doakan mimpi afgan utk go international akan tercapai suatu hari nanti.. Amin... @MY_Afgan,1
Yang disana bertahan gak?:( ? Untukmu Aku Bertahan by Afgan ? https://path.com/p/3XXpTP ,-1
"zzz -_- ""@izzizraa: Salamku sama yg baju kuning haha ?@esthii29: Happy birthday @LiskaLasantu2 ,all the best for you ????",-1
Ihiw dia pake baju dari aku buat latihannya semalam selama 7 jam :)).,1
Aku sabar je haih. Penat gua iron tudung pastu sesedap rasa engko je letak baju kau atas tudung aku ? sabar Aida sabar,-1
ini baju woy. oppai nya di dalam wk ,-1
"""@S_AngelJKT48: Tdii aku HandShake pakai baju inii ...hihihii ,akuu sukaa pake baju inii !! Lucu sekali ?? ... """,1
"Pagiiiiii, mari menjemur baju lalu siap2 ke Bekasi. Eniwe, sudahkah km mengucap Alhamdulilah pagi ini? :)",1
"Saya ma istri sampe berdebat tentang warna baju ini. Menurut sobat, ni baju warnanya apa? Putih-emas atau hitam-biru? http://fb.me/6vaX0KNPL ",-1
Hai hallo semuaaa ? Makasih untuk hari ini seneng deh :3 Bsk aku cerita di g+ ya hehe Tadi aku pake baju ini ^^ ,1
Ini baju yg di pake pas HandShake td. Cantikkan ???? ,1
"Tdii aku HandShake pakai baju inii ...hihihii ,akuu sukaa pake baju inii !! Lucu sekali ?? Senang jga ketemu kalian? ",1
"""Kenapa pakai purdah bagai, ni bukan negara arab. Malaysia je kot"" Em, ""Kenapa pakai baju mcm orang kafir? Ni bukan negara yahudi"" Nah??",-1
ini buat yang penasaran baju aku di sesi 1 tadi... pinkpinkkk gituuu? terimakasih ya yang handshake tadiii?? seruuuu~ ,1
cc: @vegas_organizer RT @ivonurdioputra: Min electric run tike nya saja tak dapat apa apa..baju sma stik tak dapat tiket kertas doang.,-1
"Antara #tekno | Laba smartphone Apple tembus rekor 88,7 persen http://bit.ly/1wwDVHg  | http://goo.gl/16Qox ",1
"Padang, (Antara) - Pedagang pakaian bekas di Kota Padang, Sumatera Barat (Sumbar), terancam kehilangan penghas... http://bit.ly/1LVe9Wb ",-1
"Lagi heboh sama baju biru item ya, itu info pengalihan batu bacan gue rasa",-1
Ada apa dengan baju ini siii kok kayanya banyak yg bingung ini warnanya apa ._. Bukannya itu putih gold ya? ? ,-1
"#Plisatuhlah ?? RT @dendi5150: Udah mah motor teu puguh,22 nya Ga pake helm,baju apung2an..eee..ngahalangan jalan. ",-1
Sayang anak sayang anak ^^ RT @infobdgFJB: Grosir Baju Anak murah cuma di @freshlife_baby. ,1
Terimakasih tadi datang sesi 3??aku pakai baju khas kebaya??gimana~??? ,1
Agama suruh tutup aurat jela. Mana suruh match kan baju dgn tudung. Kita je selalu rumitkan benda mudah,-1
Koper penuh ama makanan semuaaa -.- baju pun blom -.-,-1
"Menuju pintu msk Soundwave Fest memakai baju dari band lejen..siap"" se hari penuh telinga dibuai oleh? https://instagram.com/p/zoe2kXh7yc/ ",1
Putri Indonesia 2015 Bikin Heboh Pakai Baju Palu-Arit http://www.tribunnews.com/seleb/2015/02/23/putri-indonesia-2015-bikin-heboh-pakai-baju-palu-arit ?,-1
"Kebiasaan perempuan modern mencukur ketiak mereka di mulai ketika ada model iklan menggenakan baju tanpa lengan, di masa Perang Dunia I.",-1
Antara #tekno | Kopi kurangi risiko terserang multiple sclerosis http://bit.ly/1BHg7bi  | http://goo.gl/16Qox ,1
Duo host @TheComment_NET berhasil juga barter baju sama pedagang suvenir di Bali. Congratulations! ,1
"Baju labuh, tudung labuh. Handsock, stokin.   ""Alimnya. Wuihh."" Kalau namanya wanita muslim,  pakaian itulah yang kena dipakai. Wajib.",1
Pemain Arsenal pakai baju Batik. ,1
Antara #tekno | Petani Sungayang kembangkan padi Salibu http://bit.ly/1LPFc3b  | http://goo.gl/16Qox ,1
Tak mustahil. Dulu baju ketat. Kini baju muslimah. Dulu freehair. Kini bertudung labuh. Semua orang layak berubah. ?,1
"Enak kan jadi resellernya Amadeus.. Udah pun dpt baju hrates, dpt duit pun! Rejekinya si Jojol. =)))))",1
"Pacarnya baru g? :DRT @PutriKodok76: Ni min Baju baru, rambut baru, semangat baru, pendakian baru bersama yang baru.. ",1
"Katun, Bahan Baju Terbaik untuk Anak http://bitly.com/1at9cXi ",1
"Pak Abu tak kisah pun baju ni warna apa. Yang penting, kamu hendaklah tahu membezakan warna-warna tong kitar semula. ",1
Otak w sakit ngeliat baju biru item tetiba jadi putih gold hhhhhh mata w kenapa ini,-1
Besok pakai baju yang cantik.. Dan baju yang kembaran sama member2 team K3 ?,1
Ups! Baju Model Melorot Saat Show Ardistia New York di IFW http://tinyurl.com/okjpcxz  ,-1
Aroma parfum pacar kadang suka bikin kangen bgt sih. suka nempel di baju atau jaket kita gitu. bawaannya jadi kangen terus gitu. :){}  ?,1
"Menurut survei, rata2 orang Indonesia bepergian ke Mal bukan utk berbelanja, tetapi utk bergaya, pakai baju dan perhiasan yg bagus2. [tempo]",-1
Antara #tekno | Facebook keluarkan fitur baru untuk cegah bunuh diri http://bit.ly/1BEwGEO  | http://goo.gl/16Qox ,1
Nabi Dawud memilik kemampuan untuk melunakkan besi hanya dengan tangannya tanpa harus menempa dgn api kemudian di buat menjadi baju zirah,1
"Awalnya, kancing baju diposisikan pada ujung lengan, supaya lengan baju tidak untuk melap muka.",1
"""@wachidridwan: ustadz perasaan itu baju yg dipakai saat acara pernikahan anak kyai Muhyidin  dimasjid Andalusia hehe. (Hehe. Iya).",-1
"Ingin Anak Stylish, Ririn Dwi Ariyanti Beli Baju Hingga Kuras Jatah Belanja http://tinyurl.com/k9vjb7l  ",-1
"Pernah rasa? Bila nampak mak kemas rumah, basuh baju apa semua, terdetik dalam hati, ""kesian mak penat."" ?",-1
"Kalau packing, pakaiannya digulung agar menghemat tempat dan baju jadi tidak kusut.",1
"""Ya Allah, bersihkanlah aku dan kesalahan-kesalahanku, sebagaimana baju putih dibersihkan dari kotoran.""",1
"Handuk baju multifungsi untuk mengeringkan badan, jg bisa dijadikan pakaian santai,dll . Klik http://ow.ly/JF3Rn ",1
"Baju dengan bahan kain katun berwarna biru, sangat baik untuk melindungi kulit dari sinar UV.",1
"Cewek nggak perlu cantik, yang penting bisa dandan, baju bagus, sepatu bagus, dan yang paling penting... Nggak bego.",1
"Kot ye pun nak solat, guna lah baju yang senonoh sikit. ",-1
"ya seneng mampu beli baju mahal, tapi kalau pakai baju murah terus disangka harga bajunya mahal itu lebih seneng lagi. he!",1
Tips ganti baju di outdoor utk para cewe2 :)) http://wp.me/p4yuw9-8i ,1
"Susah dpt housemate bengong ni. Baju org elok2 dibuatnya kain lap kaki depan toilet. Bila ditanya melenting,tak reti nak minta maaf pulak tu",-1
"the moment bila engkau renung drawer atau almari baju, fikir baju apa nak pakai esok macam fikir projek 60 juta. stressnya. baik mereput.",-1
Dulu Sisil pernah salah memakai seragam sekolahnya pada hari senin karena terlambat dan disaat itu ia malah memakai baju seragam pramuka.,-1
tema baju untuk HS.. gaun pesta princess(?) hahaha :3 aku mau pake cosplay cuman bingung dimana?.,-1
"Demi 'Doea Tanda Cinta', Fedi Nuril Botak dan Pakai Baju Seberat 5 Kilogram http://tinyurl.com/kgkk3ta  ",-1
"Aku lagi ngecilin baju HS nih.. kegedean bgt, jadi aku kecilin sndiri aja pake jaitan tangan.. biar hemat dikit wkwk ",1
RT @VIVAlife_: Dua Pemuda Beri Jasa Cuci Baju Gratis untuk Tunawisma http://dlvr.it/8k6HJ1  ,1
"15. Ali RA menjawab, ""Ya, aku memang memiliki baju besi, akan tetapi harganya tidak lebih dari empat ratus dirham.""",1
RT entar Handshake pake baju apa?? Pake baju apa yaa?aku pengen pake kerudung ?,1
"Gak sabaran pengen coret2 baju kalian kawan ,berikan senyuman sebuah perpisahan kawan :'(",-1
"Kebiasaan perempuan modern mencukur ketiak mereka di mulai ketika ada model iklan menggenakan baju tanpa lengan, di masa Perang Dunia I.",-1
Baju-baju yang dipakai oleh Britney Spears dalam video klip 'Baby One More Time' masing-masing harganya tidak lebih dari Rp 150 ribu.,1
baju awek zaman sekarang lebih ketat daripada undang-undang jalan raya.,-1
#Ruangkita_tvone:Kontroversi Baju Palu Arit  http://bit.ly/1wvrNox  ,-1
"Tanpa baju ruang angkasa, darah seorang astronot dapat mendidih. [NatGeo]",-1
Bekerjalah dengan kualitas Untuk mengundang Rezeki Yang Berkualitas Pula Baju disponsori oleh @MosClot ,1
"Jalan-jalan ke pasar baru, belinya baju batik. Walau status ga baru tapi liburan harus tetap asik.? https://instagram.com/p/zeNbqQqV4s/ ",1
Sedih mmbaca seorang ayah tega memukuli anaknya hingga tewas hanya karena si anak rebutan baju dg saudaranya. Begitu mahalkah kesabaran itu?,-1
"Eaaa... ""@UMSNID: Putri Indonesia 2015 Bikin Heboh Pakai Baju Palu-Arit http://u.msn.com/id-id/berita/other/putri-indonesia-2015-bikin-heboh-pakai-baju-palu-arit/ar-BBhSch6 ?""",-1
Gunakan jaket atau baju tebal untuk mengurangi rasa dingin dan dapat menjaga tubuh tetap hangat,1
Makasih ya atas saran temen2 ttg sumbang baju! Tuhan memberkati.,1
"Gara-gara Rebutan Baju, Anak 7 Tahun Tewas Dipukuli Ayahnya http://dlvr.it/8j08WW  ",-1
Tp aku masih bingung nih mau pake baju apa(?) jd sampe skrng belum nemu nih.,-1
"Jika Anda mengenakan baju warna putih atau mengemudi mobil warna putih, Anda lebih mungkin untuk mendapatkan pup burung di jalan.",-1
Yang kubutuhkan bukanlah uang ataupun baju yang cantik. Tapi tempat yang bisa melihat diriku apa adanya! -Lucy (Fairy Tail),1
"Antara #tekno | Bos Snapchat lirik musik sebagai 'kesempatan"" http://bit.ly/1BcEnlp  | http://goo.gl/16Qox ",1
"Selimut dan baju hangat, mungkin sederhana artinya untuk kita.. Namun, begitu bernilai bagi mereka.. :) ",1
"Winter Project yang dijalankan oleh ACT dari donasi pembaca Republika, diimplementasikan dalam bentuk baju hangat & selimut. #SOSPalestine",1
Padahal saya sudah pakai baju lengan panjang dan celana panjang. Pakai jaket juga. It makes my hatred for cold is grow biggar and biggar,-1
"Awalnya, kancing baju diposisikan pada ujung lengan, supaya lengan baju tidak untuk melap muka.",1
"""Tak smart la kau pakai beanie"" ""Tak lawa la baju kau ni"" ""Buruk gila kau pakai jeans"" Habis tu muka kau buruk, aku tak banyak komplen pun.",-1
"Berlian Opick Tak Laku, Baju Melly Tembus Rp 20 Jt   http://bit.ly/1vZjvXp ",-1
"kalau ngantuk ganti baju dulu bang, biar bobonya puas ",1
Jadi... Mendingan handshake pakai baju lucu apa baju cantik nih??? ?? masih belum ketemu mau pakai baju apa,-1
Lepas ini boleh jadi orang yang pergi shopping pakai baju hitam di SOGO pun akan kena tangkap ? @AdamAdli #KitaLawan ,-1
"Belajar tutup aurat sikit sikit. Mula mula pakai handsock, pakai stoking, jaga solat. Cuba istiqamah dan labuhkan tudung, besarkan baju ?",1
"""Are you okay""  ""Yes, im okay.."" ""Can i call?"" ""Go call the girl yang pakai baju sedondon dengan u duduk sebelah u amik gambar tadi!!""",-1
"Kalau kau pandai masak, mengemas rumah, basuh baju, uruskan rumah, pekerjaan okay. Kau Tak perlu kan perempuan pun nak buat semua tu.",1
Beli baju kantor kamu yang baru dengan promo diskon 20% di The Executives http://ow.ly/JeDN5 ,1
"Pacaran? Katanya test kesetiaan| Tunangan? Test baju pengantin| Menikah: Test kehamilan| Jomblo: Test contact, sorry BC. #NikahSana :D",-1
"""Saya emosi dah tak karuan sudah. Hanya gara-gara baju ini kita kelahi semua,"" ratap Deny #PembunuhanDani http://goo.gl/nj5vx7 ",-1
"""Macam mna opah kenal atuk?""  ""masa HK SBP"" ""Atuk kamu ckp cantik baju batik"" ""Saat tu opah tau, he's the one.""",1
"Berebut Baju Baru, Seorang Ayah Tega Membunuh Anaknya http://republika.co.id/r/nk5vml ",-1
Semua baju dan celana Polo diskon 67% http://ow.ly/JeCvN ,1
"Tuh kan, dulu banyak yang pas kecil pernah punya baju parma. Entah dulu itu tren apa bukan gak ngerti :') hahahaha",1
"Ini banget! Gue jg punya! Hahaha RT @ridhofkr: Syedi liat parma sekarang. Sama kayak lo lo pada, gue juga pas SD pernah punya baju parma :""",1
"Kami tak perlu pun , baju bulu binatang yang terseksa . Kejam :'( ",-1
Kerja rumah belum siap. Baju belum iron. Harini dah balik asrama. Eh lupa aku dah habis sekolah HAHAHAHAHAHAMBARHAHAHAHASIALHAHAHAHAH,-1
Tq abang sebab belanja baju jenama ni! Omg tak sangkaaa ,1
Dulu masa first pergi award show amatlah malas nak pikir baju. Skrg dah jd excited plak. Pasal dpt gak merasa pakai suit. Mine is nice!,1
"Mau baju fashion original merk terkenal seperti H&M,Forever 21, Zara,Mango discount up to 80%. Cek IG: @kenbertshop ",1
"Saya respect lelaki bujang yang -basuh pinggan sendiri -kemas katil sendiri -basuh & lipat baju sndiri Kalau ada, saya nk booking satu",1
Thanks for this baju kurung!! And congratulations @ehyelcah once again :) Aku happy untuk kau ! http://instagram.com/p/zXhHf0Bk1l/ ,1
"Ciee RT @fani980629: KODE! ""@ShareFakta_Kpop: Donghae mengupload foto Baju bertuliskan ""I Luv My Shirt"", yg ... http://m.tmi.me/1eZy4U ",1
5' Aksi tarik menarik baju Diaz oleh pemain Selangor. Nasib tak koyak. Jelas ketara tarikan itu.,-1
"Day 3 . . TFT all ?? (Ceritany udh pakai baju bagus""&rapi , malah di srh ganti celana panjang)? http://instagram.com/p/zXSWfjgjtO/ ",1
ini foto sebelum masuk kedapur wkwkwk btw ini baju yg aku pake kece abis loh dan adem bgt meskipun? http://instagram.com/p/zXSVlfE8H5/ ,1
"Udah lengkap ber6, pake koreo kek SMASH 2010, pake baju couple pula.. wuihh, hati SB jedaarrr jedaarrr :v #SMASHatGFIdolJunior",1
mba makin lucuk aje @melodyJKT48 RT @frieskaJKT48: Plinces belle pakek baju frozen uuuu. Btw thank u for today xixi ? ,1
"Solusi Mmbuat Baju 1pcs Dgn Gambar Sesuka Hati, Bawa Desain/Gambar Yg Diinginkan-Kami Wujudkan Jd Baju Impian  t",1
"Males bergaul, males nyapa orang, males pake baju bagus, semua ada konsekuensinya. Terima dengan dewasa.",1
Bangga punya teman seperti kalian bisa bikin baju fashion sendiri @infoMAN2BJM ,1
"Sahabat tak akan pernah luntur kaya baju, sahabat tak akan pernah pecah kaya gelas, sahabat juga bukan? http://instagram.com/p/zXQmZSFhKN/ ",1
"Wih keren ?? -joo""@XXXArianaG: @Wgl_yadongrp malah penah liat yang gapake baju di acara concert""",1
Semua baju dan celana Polo diskon 67% http://ow.ly/Jmurq ,1
CarFreeDaynya terbuka buat member&nonmember loh.. Dress codenya pake baju abu2 ya:) see you! Cc: @JMunityOfficial @jscmila,1
"TULUS itu apa sih qaqa?nungguin idolany smpe pagi?beli baju resmi? Tulus ko bilang bilang disosmed,tulus tuh dari hati qaqa :3",1
"Budget kahwin siap majlis semua rm 15k++ mana cukup weiii. Melainkan baju pengantin, pelamin, khemah2, meja kerusi, make up tu sendiri",-1
Ehhh aa raffi masukk pake baju gitu.. Hahah lucu.. #blusukan,1
"Malem minggu tiba"" mandi,pake baju rapih,wangi kirain mau pacaran, pas ditanya mau kemana? (w/ ubaid) [pic] ? https://path.com/p/3l3OyB ",-1
"Solusi Mmbuat Baju 1pcs Dgn Gambar Sesuka Hati, Bawa Desain/Gambar Yg Diinginkan-Kami Wujudkan Jd Baju Impian  t",1
"Apa atuh nyetrika baju kesayangan malah tangannya jadi bolong, mana baru 3x pake ?? http://instagram.com/p/zXPgibF4Wg/ ",-1
itu kancing baju kaya udah ga kuat nahan badan kamu Bae @seongyeol1991 xD ,-1
"BuCha, kalo nanti #Sya jadi main #Barbie, Aku diajarin bikin baju buat Barbie-nya yang macam? (w/ Anisa) [pic] ? https://path.com/p/3dwx3d ",1
"Kurang terbuka ""ImaHaugland: vinxho baju khusus malam jubikin suami cenat-2nut  cekibrot bro?? http://bit.ly/1Bvd5lM """,-1
"Ini nihhh TIM J!! Kompak abiss pas latihan konser semua pake baju yg sama!! Makasih ya ! Design mancaap!! ? """,1
Gamau mandi... keabisan baju..blm pd kering...blm ambil yg di laundry... #baladaanakkosan (at Kostan malabar) ? https://path.com/p/2XZb8X ,-1
sampe sekarang ane masih mikir kenapa si ottong mau disuruh pake baju cewe? kan ane jdi kalah cantik?? http://instagram.com/p/zXOfhGp5XI/ ,-1
"Yey ksampean bkin baju GOT7-Yugyeom smpe aksesoris2 nya haha, see you at @kss_event free HTM, lagi ?? ",1
"Baru dateng di kasih baju duh bager haha, nuhun #voil udah ngasih buat #matalayu [pic] ? https://path.com/p/4umLN6 ",1
"RETWEET  dapet DISKON!! Sepatu wanita ,daster murah,baju hijab Invite Pin BB 31406d58 http://www.tatafashion.info  #reseller",1
"Solusi Mmbuat Baju 1pcs Dgn Gambar Sesuka Hati, Bawa Desain/Gambar Yg Diinginkan-Kami Wujudkan Jd Baju Impian  t",1
Thanks babes for coming @FNHaziqah_ @FtinAtighah @___szr. baju dh santek mai posing hancoq ? #HasnolAnisSolemnization ,1
"Masak masak sendiri....makan makan sendiriiii cuci baju sendirii, tidur pun sendiriiii~~ ??????? (at Chexoz) ? https://path.com/p/1g2xgZ ",-1
"Sebelom punya anak, kondangan ga seriweuh ini. *brb makeup, pumping, nyusuin, pake baju*",-1
"Perbuatan baik apa yang sudah kamu lakukan pekan ini? ? nyuciin baju orangtua,ngambilin buku bu hani ke kantor d... http://ask.fm/a/bn8pbojn ",1
Baju thrsher sk8goat pastu pakai gelang leher pelacur tu kahkah bodo jela budak pompuan melayu ni,-1
"kangen bgt kaya gini .. pake baju coklat-coklat, makan bareng-bareng, senior-junior jadi satu :')? http://instagram.com/p/zXM3VFSzYQ/ ",1
?@ffaaiss: I feel ashame with you guys.memalukan baju sendiri. ? pecah,-1
Hasil rajutan anak-anak sekolah ini adalah baju hangat yang diperuntukkan tentara yang maju di medan perang.,1
"Baju si kecil dengan design super cute dari Torio lagi diskon s/d 30%, lho!  KLIK >http://bit.ly/1zkhwOK  ",1
Nantinya sutera bukan hanya dipakai untuk baju tapi juga teknologi lho~ ini alasannya http://nbcnews.to/1CUKplJ ,1
"Pulang kuliah, tiduran bentar. Bangun, masak. Ganti baju pun egk sempat. Sabtu padat!!! [pic] ? https://path.com/p/6MzT8 ",-1
cowok keliatan ganteng kalo.... (sebutin 10) ? 1. rapi 2. pake baju koko 3. abis mandi 4. ga garing 5. pinter 6.... http://ask.fm/a/bqbeoa96 ,1
"Solusi Mmbuat Baju 1pcs Dgn Gambar Sesuka Hati, Bawa Desain/Gambar Yg Diinginkan-Kami Wujudkan Jd Baju Impian  s",1
"Lohaa. Tonight is malming aka satnight yes so udah mandi, wangi pake baju kebangsaan, langsung otewe? http://instagram.com/p/zXMKb3iM3k/ ",1
Setiap mau jalan baju udah pasti dipilihin terutama rambut pasti diarahin sama mma? Dan disitu saya? http://instagram.com/p/zXL3ickOlQ/ ,-1
InFO JABAR | Seorang Bocah Asal Parigi Tenggelam di Pantai Batu Hiu Pangandaran: Ilustr... http://bit.ly/1AYTlv6  http://goo.gl/GGnmCd ,-1
Partai Demokrat mengucapkan selamat kepada Partai Amanat Nasional (PAN) atas pelaksanaan Kongres PAN ke IV dan... http://bit.ly/1CayO74 ,1
Demokrat siap bekerjasama dengan PAN: Partai Demokrat mengucapkan selamat kepada Partai Amanat Nas... http://bit.ly/1C9qCDW  Antara News,1
Demokrat siap bekerjasama dengan PAN http://antaranews.com/482653 ,1
"Partai Demokrat mendukung RUU otsus Papua menjadi Undang undang,kita dukung rakyat papua maju @PDemokrat http://www.beritasatu.com/nasional/252744-demokrat-terima-kunjungan-majelis-rakyat-papua.html ?",1
"Mohamed Morsi seorang muslim demokrat, presiden Mesir 2012-2013, dipenjarakan oleh tentera Mesir ketika coup de tat sehingga skrg #Tribulasi",-1
"Rashid al-Ghannushi, seorang muslim demokrat, pernah hidup dlm pengasingan selama 22 tahun (1989-2011) sebelum menang pilihanraya #Tribulasi",-1
"politisi Demokrat Harga beras naik, jokowi jangan hanya berwacana saja tidak ada aksi http://www.tribunnews.com/nasional/2015/02/26/harga-beras-naik-politisi-demokrat-bilang-jokowi-jangan-berwacana-saja-tak-ada-aksi ? @didiemukri",-1
Politisi Demokrat Khawatirkan Dampak dari Penundaan Jadwal ISL 2015 http://republika.co.id/r/nkdyia ,-1
"SBY 'Penghancur' Demokrat"" by @TPK_RI http://chirpstory.com/li/242065 ",-1
"Ungkit Bantuan Tsunami, Politikus Demokrat: Tony Abbott Mau Pertahankan Kekuasaan http://dlvr.it/8gCm3x  ",-1
Sutan Bhatoegana dipecat Demokrat jika jadi tersangka http://brtgr.in/1Bu5Mih  #kilasbalik #korupsi,-1
Iklan partai Demokrat Katakan Tidak Pada Korupsi. Udah berapa yg dipenjara #cumangingetin,-1
"Bila Hatta Memimpin, PAN Selalu di Bawah Bayang2 Partai Demokrat [?] Part By @SangPemburu99 http://dlvr.it/8dYF1w   ",-1
Ini Nasib Pemenang Konvensi Jika Demokrat Tak Raih 20 % Suara Pemilu http://tinyurl.com/m9mbuz4 ,-1
Partai Demokrat dan parpol di Koalisi Merah Putih (KMP) akan mengambil keuntungan? http://goo.gl/fb/qIPiYt  @suaranews,1
"""HANCURNYA PARTAI DEMOKRAT TANPA @SBYudhoyono"" has been chirpified by @TM2000back http://bit.ly/1eFNWhF ",-1
SBY Ingin Demokrat Kembali Berjaya di Jawa Timur - Republika Online http://goo.gl/fb/C9dRSx  #Trenggalek,1
"Pengamat: Imbas Konflik Jokowi-PDIP, Demokrat Incar Jabatan - http://www.itoday.co.id/uncategorized/pengamat-imbas-konflik-jokowi-pdip-demokrat-incar-jabatan ? ",-1
"Demokrat panik @republikaonline: Perppu Plt KPK Berisiko Ditolak DPR  http://republika.co.id/r/nk32wo """,-1
"Yg mau pilih kamu siapa pesek ""@PintarPolitik: #NEWS Pasek Ungkap Sulitnya Cari Dukungan Jelang Kongres Demokrat http://goo.gl/VaPNKX """,-1
"RT @chirpstory: ""Benarkah Bila Hatta Memimpin PAN Selalu Dibawah Bayang-Bayang Demokrat"" dari .@M4ngU5il http://chirpstory.com/li/252988 ",-1
